stock_symbol,stock_name,stock_instrument_token,stock_lot_size,has_options,total_options_count,ce_count,pe_count,earliest_expiry,latest_expiry
HONDAPOWER,HONDA I POWER PRODUCT,803329,1,No,0,0,0,,
HPAL,HP ADHESIVES,1888257,1,No,0,0,0,,
HPIL,HINDPRAKASH INDUSTRY,3019777,1,No,0,0,0,,
HPL,HPL ELECTRIC & POWER,4781825,1,No,0,0,0,,
HPTL-ST,HP TELECOM INDIA,7649025,600,No,0,0,0,,
HRHNEXT-SM,HRH NEXT SERVICES,5403393,1500,No,0,0,0,,
HSCL,HIMADRI SPECIALITY CHEM L,3669505,1,No,0,0,0,,
HSM250INAV,HDFCAMC - HSM250INAV,3646209,1,No,0,0,0,,
HSM250INAV-RL,,3646465,1,No,0,0,0,,
HTMEDIA,HT MEDIA,3066625,1,No,0,0,0,,
HUBTOWN,HUBTOWN,3635969,1,No,0,0,0,,
HUDCO,HSG & URBAN DEV CORPN,5331201,1,Yes,144,68,76,2026-01-27,2026-03-30
HUHTAMAKI,HUHTAMAKI INDIA,655873,1,No,0,0,0,,
HVAX-SM,HVAX TECHNOLOGIES,6581249,150,No,0,0,0,,
HYBRIDFIN-BE,HYBRID FINANCIAL SERVICE,3280385,1,No,0,0,0,,
HYUNDAI,HYUNDAI MOTOR INDIA,6616065,1,No,0,0,0,,
IBLFL-SM,IBL FINANCE,5465089,2000,No,0,0,0,,
IBMFNIINAV,IBMFNIFTY INAV,2576897,1,No,0,0,0,,
IBULLSLTD,INDIABULLS,6399745,1,No,0,0,0,,
IC10GSINAV,ICICIPRAMC - IC10GSINAV,3371265,1,No,0,0,0,,
ICDSLTD,ICDS,1786113,1,No,0,0,0,,
ICEMAKE,ICE MAKE REFRIGERAT,125185,1,No,0,0,0,,
ICICI1INAV,ICICINF100 INAV,2572801,1,No,0,0,0,,
ICICI2INAV,ICICIB22 INAV,2567169,1,No,0,0,0,,
ICICI5INAV,ICICI500 INAV,2572289,1,No,0,0,0,,
ICICIAINAV,ICICIALPLV INAV,2572545,1,No,0,0,0,,
ICICIAMC,ICICI PRUDENTIAL AMC,194664193,1,No,0,0,0,,
ICICIB22,ICICIPRAMC - BHARATIWIN,133633,1,No,0,0,0,,
ICICIBANK,ICICI BANK,1270529,1,Yes,192,96,96,2026-01-27,2026-03-30
ICICIBINAV,ICICIBANKP INAV,2575105,1,No,0,0,0,,
ICICICINAV,ICICICONSU INAV,2567937,1,No,0,0,0,,
ICICIFINAV,ICICIFMCG INAV,2568449,1,No,0,0,0,,
ICICIGI,ICICI LOMBARD GIC,5573121,1,Yes,138,70,68,2026-01-27,2026-03-30
ICICIGINAV,ICICIGOLD NAV,2110721,1,No,0,0,0,,
ICICIKINAV,ICICIBANKN INAV,2566401,1,No,0,0,0,,
ICICILINAV,ICICILOVOL INAV,2574593,1,No,0,0,0,,
ICICIMINAV,ICICIM150 INAV,2571521,1,No,0,0,0,,
ICICININAV,ICICINV20 INAV,2574849,1,No,0,0,0,,
ICICIOINAV,ICICIAUTO INAV,2567681,1,No,0,0,0,,
ICICIPINAV,ICICIMCAP INAV,2566657,1,No,0,0,0,,
ICICIPRULI,ICICI PRU LIFE INS CO,4774913,1,Yes,190,96,94,2026-01-27,2026-03-30
ICICIQINAV,ICICILIQ INAV,2571265,1,No,0,0,0,,
ICICIRINAV,ICICIPHARM INAV,2570753,1,No,0,0,0,,
ICICISINAV,ICICISILVE NAV,2107649,1,No,0,0,0,,
ICICITINAV,ICICITECH INAV,2571009,1,No,0,0,0,,
ICICIXINAV,ICICINXT50 INAV,2572033,1,No,0,0,0,,
ICICIYINAV,ICICINIFTY INAV,2573825,1,No,0,0,0,,
ICICM58-M1,,2611457,1,No,0,0,0,,
ICICMOINAV,ICICIPRAMC - ICICMOINAV,2710785,1,No,0,0,0,,
ICICOMINAV,ICICIPRAMC - ICICOMINAV,3382785,1,No,0,0,0,,
ICIFININAV,ICICIPRAMC-ICIFININAV,3223809,1,No,0,0,0,,
ICIL,INDO COUNT INDUSTRIES,3068673,1,No,0,0,0,,
ICINFRINAV,ICICIPRAMC - ICINFRINAV,2753537,1,No,0,0,0,,
ICIQ30INAV,ICICIPRAMC - ICIQ30INAV,4562433,1,No,0,0,0,,
ICISECINAV,ICICI5GSEC INAV,2606849,1,No,0,0,0,,
ICISENINAV,ICICISENSX INAV,2608385,1,No,0,0,0,,
ICRA,ICRA,3717889,1,No,0,0,0,,
IDBI,IDBI BANK,377857,1,No,0,0,0,,
IDBIGOINAV,IDBIGOLD NAV,2108161,1,No,0,0,0,,
IDEA,VODAFONE IDEA,3677697,1,Yes,56,29,27,2026-01-27,2026-03-30
IDEAFORGE,IDEAFORGE TECHNO,4387841,1,No,0,0,0,,
IDEALTECHO-SM,IDEAL TECHNOPLAST IND,6387201,500,No,0,0,0,,
IDENTICAL-SM,IDENTICAL BRAINS STUDIO L,7314945,2000,No,0,0,0,,
IDFCFIRSTB,IDFC FIRST BANK,2863105,1,Yes,123,61,62,2026-01-27,2026-03-30
IDFNIFINAV,IDFNIFTYET INAV,2575873,1,No,0,0,0,,
IDFNIFTYET,BANDHANAMC - IDFNIFTYET,4808449,1,No,0,0,0,,
IEML-SM,INDIAN EMULSIFIERS,6089985,500,No,0,0,0,,
IEX,INDIAN ENERGY EXC,56321,1,Yes,212,105,107,2026-01-27,2026-03-30
IFBAGRO,IFB AGRO INDUSTRIES,379393,1,No,0,0,0,,
IFBIND,IFB INDUSTRIES,380161,1,No,0,0,0,,
IFCI,IFCI,381697,1,No,0,0,0,,
IFGLEXPOR,IFGL REFRACTORIES,111617,1,No,0,0,0,,
IGARASHI,IGARASHI MOTORS INDIA,162305,1,No,0,0,0,,
IGCL,INDOGULF CROPSCIENCES,193997057,1,No,0,0,0,,
IGIL,INTERNATIO GEMM INS (I) L,7264769,1,No,0,0,0,,
IGL,INDRAPRASTHA GAS,2883073,1,No,0,0,0,,
IGPL,I G PETROCHEMICALS,3606017,1,No,0,0,0,,
IHF261224-N1,,7388417,1,No,0,0,0,,
IHF261224A-N1,,7391745,1,No,0,0,0,,
IHFL261224-N1,,7386625,1,No,0,0,0,,
IIFL,IIFL FINANCE,3023105,1,Yes,45,22,23,2026-01-27,2026-01-27
IIFL210425-NW,,193571841,1,No,0,0,0,,
IIFL21425-NY,,193572353,1,No,0,0,0,,
IIFL21425A-Y1,,193573121,1,No,0,0,0,,
IIFLCAPS,IIFL CAPITAL SERVICES,3346433,1,No,0,0,0,,
IIFLHF29-NE,,1964545,1,No,0,0,0,,
IIFLHFZC27-NB,,1962497,1,No,0,0,0,,
IIFLZC26-NN,,1588993,1,No,0,0,0,,
IIFLZC26A-NR,,3545601,1,No,0,0,0,,
IIFLZC26B-NY,,4360705,1,No,0,0,0,,
IIFLZC28-NG,,738049,1,No,0,0,0,,
IIFLZC28A-NU,,3547649,1,No,0,0,0,,
IIFLZC28B-Y1,,4363009,1,No,0,0,0,,
IIFLZC28C-N6,,1335553,1,No,0,0,0,,
IITL,INDUSTRIAL INV TRUST,4998401,1,No,0,0,0,,
IKIO,IKIO TECHNOLOGIES,4306433,1,No,0,0,0,,
IKS,INVENTURUS KNOWLEDGE SO L,7200001,1,No,0,0,0,,
IL&FSENGG-BZ,IL&FS ENG AND CONS CO,2401281,1,No,0,0,0,,
IL&FSTRANS-BZ,IL&FS TRANS NET,2401537,1,No,0,0,0,,
IMAGICAA,IMAGICAAWORLD ENT,1964033,1,No,0,0,0,,
IMC1-N0,,3638785,1,No,0,0,0,,
IMC1-N1,,3640065,1,No,0,0,0,,
IMC1-N2,,3641345,1,No,0,0,0,,
IMC1-N3,,3642369,1,No,0,0,0,,
IMFA,INDIAN METALS & FERRO,4924161,1,No,0,0,0,,
IMPAL,IND MOTOR PART & ACC,3074305,1,No,0,0,0,,
IMPEXFERRO-BZ,IMPEX FERRO TECH,6625537,1,No,0,0,0,,
INCREDIBLE,INCREDIBLE INDUSTRIES,4481793,1,No,0,0,0,,
INDBANK,INDBANK MERCH BANK,4334849,1,No,0,0,0,,
INDGN,INDEGENE,6065409,1,No,0,0,0,,
INDHOTEL,THE INDIAN HOTELS CO.,387073,1,Yes,188,93,95,2026-01-27,2026-03-30
INDIACEM,THE INDIA CEMENTS,387841,1,No,0,0,0,,
INDIAGLYCO,INDIA GLYCOLS,389377,1,No,0,0,0,,
INDIAMART,INDIAMART INTERMESH,2745857,1,No,0,0,0,,
INDIANB,INDIAN BANK,3663105,1,Yes,135,68,67,2026-01-27,2026-03-30
INDIANCARD,INDIAN CARD CLOTHING CO.,1132033,1,No,0,0,0,,
INDIANHUME,INDIAN HUME PIPE CO.,391681,1,No,0,0,0,,
INDIASHLTR,INDIA SHELTER FIN CORP L,5262337,1,No,0,0,0,,
INDIFRA-SM,INDIFRA,5390849,2000,No,0,0,0,,
INDIGO,INTERGLOBE AVIATION,2865921,1,Yes,174,85,89,2026-01-27,2026-03-30
INDIGOPNTS,INDIGO PAINTS,524289,1,No,0,0,0,,
INDIGRID-IV,INDIGRID INFRASTRUCT TRST,5372929,1,No,0,0,0,,
INDIQUBE,INDIQUBE SPACES,194008321,1,No,0,0,0,,
INDNIPPON,INDIA NIPPON ELECT ,1215233,1,No,0,0,0,,
INDOAMIN,INDO AMINES,2333697,1,No,0,0,0,,
INDOBORAX,INDO BORAX & CHEMICAL,2205185,1,No,0,0,0,,
INDOCO,INDOCO REMEDIES,2989313,1,No,0,0,0,,
INDOFARM,INDO FARM EQUIPMENT,7430401,1,No,0,0,0,,
INDORAMA,INDO RAMA SYNTHETICS,2814209,1,No,0,0,0,,
INDOSTAR,INDOSTAR CAPITAL FIN,790529,1,No,0,0,0,,
INDOTECH,INDO TECH TRANSFORM,3398401,1,No,0,0,0,,
INDOTHAI,INDO THAI SEC,6555649,1,No,0,0,0,,
INDOUS,INDO US BIOTECH,6528769,1,No,0,0,0,,
INDOWIND,INDOWIND ENERGY,3827713,1,No,0,0,0,,
INDRAMEDCO,INDRAPRASTHA MEDICAL CORP,1216257,1,No,0,0,0,,
INDSWFTLAB,IND SWIFT LABORATORIES LT,1246721,1,No,0,0,0,,
INDTERRAIN,IND TERRAIN FASHIONS,5620993,1,No,0,0,0,,
INDUSINDBK,INDUSIND BANK,1346049,1,Yes,138,68,70,2026-01-27,2026-03-30
INDUSINVIT-IV,INDUS INFRA TRUST,5897217,1,No,0,0,0,,
INDUSTOWER,INDUS TOWERS,7458561,1,Yes,142,70,72,2026-01-27,2026-03-30
INFIBEAM,INFIBEAM AVENUES,4159745,1,No,0,0,0,,
INFINIUM-SM,INFINIUM PHARMACHEM,3849217,500,No,0,0,0,,
INFLUX-SM,INFLUX HEALTHTECH,193946113,600,No,0,0,0,,
INFOBEAN,INFOBEANS TECHNO.,2822913,1,No,0,0,0,,
INFOLLION-SM,INFOLLION RESEARCH SER L,4246529,400,No,0,0,0,,
INFOMEDIA,INFOMEDIA PRESS,3505409,1,No,0,0,0,,
INFRABEES,NIP IND ETF INFRA BEES,5138433,1,No,0,0,0,,
INFRAIETF,ICICIPRAMC - ICICIINFRA,2745089,1,No,0,0,0,,
INFY,INFOSYS,408065,1,Yes,125,63,62,2026-01-27,2026-03-30
INGERRAND,INGERSOLL-RAND INDIA,408833,1,No,0,0,0,,
INM-SM,INTERIORS & MORE,5829121,600,No,0,0,0,,
INNOMET-SM,INNOMET ADVANCED MATERI L,6481921,600,No,0,0,0,,
INNOVACAP,INNOVA CAPTAB,5391873,1,No,0,0,0,,
INNOVANA,INNOVANA THINKLABS,7105025,1,No,0,0,0,,
INOXGREEN,INOX GREEN ENERGY SER,3120129,1,No,0,0,0,,
INOXINDIA,INOX INDIA,5275393,1,No,0,0,0,,
INOXWIND,INOX WIND,2010113,1,Yes,98,49,49,2026-01-27,2026-03-30
INSECTICID,INSECTICIDES (I),3752193,1,No,0,0,0,,
INSPIRE-SM,INSPIRE FILMS,4903425,2000,No,0,0,0,,
INSPIRISYS,INSPIRISYS SOLUTIONS,3514881,1,No,0,0,0,,
INTEGRITY-SM,INTEGRITY INFRABUILD DE L,194022913,1200,No,0,0,0,,
INTELLECT,INTELLECT DESIGN ARENA,1517057,1,No,0,0,0,,
INTENTECH,INTENSE TECHNOLOGIES,5138177,1,No,0,0,0,,
INTERARCH,INTERARCH BLDNG SOLTN,6376705,1,No,0,0,0,,
INTERISE-IV,INTERISE TRUST,740353,25000,No,0,0,0,,
INTERNET,MIRAEAMC - INTERNET,194200321,1,No,0,0,0,,
INTERNINAV,MIRAEAMC - INTERNINAV,7815169,1,No,0,0,0,,
INTLCONV,INTL CONVEYORS,1435137,1,No,0,0,0,,
INVENTURE,INVENTURE GRO & SEC,6366721,1,No,0,0,0,,
INVICTA-SM,INVICTA DIAGNOSTIC,194595585,1600,No,0,0,0,,
IOB,INDIAN OVERSEAS BANK,2393089,1,No,0,0,0,,
IOC,INDIAN OIL CORP,415745,1,Yes,220,109,111,2026-01-27,2026-03-30
IOLCP,IOL CHEM AND PHARMA,5225729,1,No,0,0,0,,
IONEXCHANG,ION EXCHANGE (INDIA),417281,1,No,0,0,0,,
IPCALAB,IPCA LABORATORIES,418049,1,No,0,0,0,,
IPHL-SM,INDIAN PHOSPHATE,6408449,1200,No,0,0,0,,
IPL,INDIA PESTICIDES,1263105,1,No,0,0,0,,
IPSL-SM,INTEGRATED PERSO SER,3047169,500,No,0,0,0,,
IRB,IRB INFRA DEV,3920129,1,No,0,0,0,,
IRBINVIT-IV,IRB INVIT FUND,5329153,1,No,0,0,0,,
IRBIT-IV,IRB INFRASTRUCTURE TRUST,3790337,25000,No,0,0,0,,
IRCON,IRCON INTERNATIONAL,1276417,1,No,0,0,0,,
IRCTC,INDIAN RAIL TOUR CORP,3484417,1,Yes,158,79,79,2026-01-27,2026-02-24
IREDA,INDIAN RENEWABLE ENERGY,5186817,1,Yes,255,125,130,2026-01-27,2026-03-30
IRFC,INDIAN RAILWAY FIN CORP L,519425,1,Yes,201,99,102,2026-01-27,2026-03-30
IRIS,IRIS REGTECH SOLUTION,1661185,1,No,0,0,0,,
IRISDOREME,IRIS CLOTHINGS,582401,1,No,0,0,0,,
IRMENERGY,IRM ENERGY,5016833,1,No,0,0,0,,
ISFT,INTRASOFT TECH.,4730625,1,No,0,0,0,,
ISGEC,ISGEC HEAVY ENG,852225,1,No,0,0,0,,
ISHAN-SM,ISHAN INTERNATIONAL,2814721,48000,No,0,0,0,,
ISHANCH,ISHAN DYES N CHEMICALS L,7743745,1,No,0,0,0,,
IT,KOTAKMAMC - KOTAKIT,672513,1,No,0,0,0,,
ITADD,DSPAMC - DSPIT,4404993,1,No,0,0,0,,
ITALIANE-SM,ITALIAN EDIBLES,5797121,2000,No,0,0,0,,
ITBEES,NIP IND ETF IT,4885505,1,No,0,0,0,,
ITBEESINAV,ITBEES INAV,2596097,1,No,0,0,0,,
ITBETA,UTIAMC-ITBETA,5756929,1,No,0,0,0,,
ITC,ITC,424961,1,Yes,331,166,165,2026-01-27,2026-03-30
ITCHOTELS,ITC HOTELS,7488257,1,No,0,0,0,,
ITDC,INDIA TOUR. DEV. CO.,4940545,1,No,0,0,0,,
ITETF,MIRAEAMC - ITETF,5026049,1,No,0,0,0,,
ITETFINAV,MIRAEAMC - ITETFINAV,5028865,1,No,0,0,0,,
ITI,ITI,428801,1,No,0,0,0,,
ITIETF,ICICIPRAMC - ICICITECH,5725441,1,No,0,0,0,,
ITTL-ST,INNOVATIVE TYRE & TUBE LT,6980097,105,No,0,0,0,,
IVALUE,IVALUE INFOSOLUTIONS,194314497,1,No,0,0,0,,
IVC,IL&FS INVESTMENT MANAGERS,1718017,1,No,0,0,0,,
IVP,IVP,430337,1,No,0,0,0,,
IVZINGINAV,IVZINGOLD NAV,2108417,1,No,0,0,0,,
IVZINGOLD,INVESCO INDIA GOLD ETF,4682753,1,No,0,0,0,,
IVZINNIFTY,INVESCO INDIA NIFTY ETF,6199553,1,No,0,0,0,,
IVZINNINAV,IVZINNIFTY INAV,2578177,1,No,0,0,0,,
IWARE-ST,IWARE SUPPLYCHAIN SER,193956865,1200,No,0,0,0,,
IXIGO,LE TRAVENUES TECHNOLOGY L,6161153,1,No,0,0,0,,
IZMO,IZMO,3628545,1,No,0,0,0,,
J&KBANK,J & K BANK,1442049,1,No,0,0,0,,
JAGRAN,JAGRAN PRAKASHAN,3382017,1,No,0,0,0,,
JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,1128961,1,No,0,0,0,,
JAIBALAJI,JAI BALAJI INDUSTRIES,2881537,1,No,0,0,0,,
JAICORPLTD,JAI CORP,1316609,1,No,0,0,0,,
JAINAM-SM,JAINAM FER ALLOYS (I),1539073,500,No,0,0,0,,
JAINIK-SM,JAINIK POWER CABLES,194125569,1200,No,0,0,0,,
JAINREC,JAIN RESOURCE RECYCLING L,194366465,1,No,0,0,0,,
JAIPURKURT,NANDANI CREATION,1412097,1,No,0,0,0,,
JAKHARIA-ST,JAKHARIA FABRIC,1011201,2400,No,0,0,0,,
JALAN-ST,JALAN TRANSOLU. INDIA,5358081,3000,No,0,0,0,,
JAMNAAUTO,JAMNA AUTO IND,5319169,1,No,0,0,0,,
JARO,JARO INS OF TEC MG N RE L,194547457,1,No,0,0,0,,
JASH,JASH ENGINEERING,3579393,1,No,0,0,0,,
JAYAGROGN,JAYANT AGRO ORGANICS,1034497,1,No,0,0,0,,
JAYBARMARU,JAY BHARAT MARUTI,437249,1,No,0,0,0,,
JAYBEE-SM,JAY BEE LAMINATIONS,6409473,500,No,0,0,0,,
JAYESH-SM,JAYESH LOGISTICS,194344705,1000,No,0,0,0,,
JAYKAY,JAYKAY ENTERPRISES,194578689,1,No,0,0,0,,
JAYNECOIND,JAYASWAL NECO INDUSTR,596737,1,No,0,0,0,,
JAYSREETEA,JAYSHREE TEA & INDUSTRIES,440321,1,No,0,0,0,,
JBCHEPHARM,J B CHEMICALS AND PHARMA,441857,1,No,0,0,0,,
JBMA,JBM AUTO,2983681,1,No,0,0,0,,
JETFREIGHT-BE,JET FREIGHT LOGISTICS,1846529,1,No,0,0,0,,
JETKNIT-ST,JET KNITWEARS,4787201,750,No,0,0,0,,
JEYYAM-ST,JEYYAM GLOBAL FOODS,6438401,2000,No,0,0,0,,
JFLLIFE-SM,JFL LIFE SCIENCES,2786561,6000,No,0,0,0,,
JGCHEM,J.G.CHEMICALS,5902337,1,No,0,0,0,,
JHS,JHS SVEND. LAB.,3512321,1,No,0,0,0,,
JINDALPHOT,JINDAL PHOTO,3006209,1,No,0,0,0,,
JINDALPOLY,JINDAL POLY FILMS,449537,1,No,0,0,0,,
JINDALSAW,JINDAL SAW,774145,1,No,0,0,0,,
JINDALSTEL,JINDAL STEEL,1723649,1,Yes,159,76,83,2026-01-27,2026-03-30
JINDRILL,JINDAL DRILLING IND.,3552001,1,No,0,0,0,,
JINDWORLD,JINDAL WORLDWIDE,5284353,1,No,0,0,0,,
JIOFIN,JIO FIN SERVICES,4644609,1,Yes,179,89,90,2026-01-27,2026-03-30
JISLDVREQS,JAIN DVR EQUITY SHARES,6575105,1,No,0,0,0,,
JISLJALEQS,JAIN IRRIGATION SYSTEMS,2661633,1,No,0,0,0,,
JITFINFRA,JITF INFRALOGISTICS,5040897,1,No,0,0,0,,
JIWANRAM-SM,JIWANRAM SHEODUTTRA IND L,4750849,6000,No,0,0,0,,
JKCEMENT,JK CEMENT,3397121,1,No,0,0,0,,
JKIL,JKUMAR INFR.LTD.,3908097,1,No,0,0,0,,
JKIPL,JINKUSHAL INDUSTRIES,194356481,1,No,0,0,0,,
JKLAKSHMI,JK LAKSHMI CEMENT,3453697,1,No,0,0,0,,
JKPAPER,JK PAPER,3036161,1,No,0,0,0,,
JKTYRE,JK TYRE & INDUSTRIES,3695361,1,No,0,0,0,,
JLHL,JUPITER LIFE LINE HOSP L,4749569,1,No,0,0,0,,
JMA,JULLUNDUR MOT AGENCY,1819905,1,No,0,0,0,,
JMFINANCIL,JM FINANCIAL,3491073,1,No,0,0,0,,
JNKINDIA,JNK INDIA,6046977,1,No,0,0,0,,
JOCIL,JOCIL,4333313,1,No,0,0,0,,
JPOLYINVST,JIND POL INV & FIN CO,8065793,1,No,0,0,0,,
JPPOWER,JAIPRAKASH POWER VEN.,3011329,1,No,0,0,0,,
JSFB,JANA SMALL FIN BANK,5801729,1,No,0,0,0,,
JSL,JINDAL STAINLESS,2876417,1,No,0,0,0,,
JSLL,JEENA SIKHO LIFECARE,194077441,1,No,0,0,0,,
JSWCEMENT,JSW CEMENT,194165761,1,No,0,0,0,,
JSWENERGY,JSW ENERGY,4574465,1,Yes,174,86,88,2026-01-27,2026-03-30
JSWHL,JSW HOLDINGS,3041281,1,No,0,0,0,,
JSWINFRA,JSW INFRASTRUCTURE,4869121,1,No,0,0,0,,
JSWSTEEL,JSW STEEL,3001089,1,Yes,169,82,87,2026-01-27,2026-03-30
JTEKTINDIA,JTEKT INDIA,828673,1,No,0,0,0,,
JTLIND,JTL INDUSTRIES,1865473,1,No,0,0,0,,
JUBLCPL,JUBILANT AGRI N CON PRO L,7575041,1,No,0,0,0,,
JUBLFOOD,JUBILANT FOODWORKS,4632577,1,Yes,184,92,92,2026-01-27,2026-03-30
JUBLINGREA,JUBILANT INGREVIA,712449,1,No,0,0,0,,
JUBLPHARMA,JUBILANT PHARMOVA,931073,1,No,0,0,0,,
JUNIORBEES,NIP IND ETF JUNIOR BEES,2800385,1,No,0,0,0,,
JUNIPER,JUNIPER HOTELS,5842945,1,No,0,0,0,,
JUSTDIAL,JUSTDIAL,7670273,1,No,0,0,0,,
JWL,JUPITER WAGONS,5177345,1,No,0,0,0,,
JYOTHYLAB,JYOTHY LABS,3877377,1,No,0,0,0,,
JYOTICNC,JYOTI CNC AUTOMATION,5461505,1,No,0,0,0,,
JYOTIGLOBL-SM,JYOTI GLOBAL PLAST,194104577,2000,No,0,0,0,,
JYOTISTRUC,JYOTI STRUCTURES,461313,1,No,0,0,0,,
K2INFRA-SM,K2 INFRAGEN,6005505,600,No,0,0,0,,
KABRAEXTRU,KABRA EXTRUSION TECHNIK L,462081,1,No,0,0,0,,
KAJARIACER,KAJARIA CERAMICS,462849,1,No,0,0,0,,
KAKATCEM,KAKATIYA CEM SUGAR &IND L,463617,1,No,0,0,0,,
KALAMANDIR,SAI SILKS (KALAMANDIR) L,4801281,1,No,0,0,0,,
KALANA-SM,KALANA ISPAT,6513409,2000,No,0,0,0,,
KALPATARU,KALPATARU,194190849,1,No,0,0,0,,
KALYANI-BE,KALYANI COMMERCIALS,5031169,1,No,0,0,0,,
KALYANIFRG,KALYANI FORGE,3879937,1,No,0,0,0,,
KALYANKJIL,KALYAN JEWELLERS IND,756481,1,Yes,158,80,78,2026-01-27,2026-03-30
KAMATHOTEL,KAMAT HOTELS (I),467457,1,No,0,0,0,,
KAMDHENU,KAMDHENU,3444993,1,No,0,0,0,,
KAMOPAINTS,KAMDHENU VENTURES,3536385,1,No,0,0,0,,
KANANIIND,KANANI INDUSTRIES,6601217,1,No,0,0,0,,
KANDARP-SM,KANDARP DG SMART BPO,2869249,1000,No,0,0,0,,
KANORICHEM,KANORIA CHEMICALS & INDUS,469761,1,No,0,0,0,,
KANPRPLA,KANPUR PLASTIPACK,456193,1,No,0,0,0,,
KANSAINER,KANSAI NEROLAC PAINTS,306177,1,No,0,0,0,,
KAPSTON,KAPSTON SERVICES,4855553,1,No,0,0,0,,
KARMAENG,KARMA ENERGY,6242561,1,No,0,0,0,,
KARNIKA-ST,KARNIKA INDUSTRIES,4983809,1000,No,0,0,0,,
KARURVYSYA,KARUR VYSYA BANK,470529,1,No,0,0,0,,
KATARIA-SM,KATARIA INDUSTRIES,6279169,600,No,0,0,0,,
KAUSHALYA,KAUSHALYA INFRA DEV,3874817,1,No,0,0,0,,
KAVDEFENCE,KAVVERI DFS & WIR TEC,3902465,1,No,0,0,0,,
KAYA,KAYA,2630657,1,No,0,0,0,,
KAYNES,KAYNES TECHNOLOGY IND,3095553,1,Yes,172,84,88,2026-01-27,2026-03-30
KAYTEX-SM,KAYTEX FABRICS,194270209,800,No,0,0,0,,
KCEIL-SM,KAY CEE ENERGY & INFRA L,5420289,500,No,0,0,0,,
KCK-ST,KCK INDUSTRIES,2635777,2500,No,0,0,0,,
KCP,KCP,471297,1,No,0,0,0,,
KCPSUGIND,KCP SUGAR IND CORP,1231105,1,No,0,0,0,,
KDDL,KDDL,3816449,1,No,0,0,0,,
KDL-SM,KORE DIGITAL,4290049,150,No,0,0,0,,
KEC,KEC INTL.,3394561,1,No,0,0,0,,
KECL,KIRLOSKAR ELECTRIC CO,4664321,1,No,0,0,0,,
KEEPLEARN,DSJ KEEP LEARNING,199169,1,No,0,0,0,,
KEI,KEI INDUSTRIES,3407361,1,Yes,123,63,60,2026-01-27,2026-03-30
KEL-SM,KUNDAN EDIFICE,4789249,1200,No,0,0,0,,
KELLTONTEC,KELLTON TECH SOL,3438081,1,No,0,0,0,,
KEN-SM,KEN ENTERPRISES,7564033,1200,No,0,0,0,,
KERNEX,KERNEX MICROSYS(I),3358977,1,No,0,0,0,,
KESORAMIND-BE,KESORAM INDUSTRIES,1275137,1,No,0,0,0,,
KEYFINSERV,KEYNOTE FIN SERV,1064193,1,No,0,0,0,,
KFINTECH,KFIN TECHNOLOGIES,3419905,1,Yes,83,41,42,2026-01-27,2026-03-30
KHADIM,KHADIM INDIA,108801,1,No,0,0,0,,
KHAICHEM,KHAITAN CHEM & FERT,229377,1,No,0,0,0,,
KHAITANLTD,KHAITAN (INDIA)LTD.,1001473,1,No,0,0,0,,
KHANDSE,KHANDWALA SECURITIES,2468097,1,No,0,0,0,,
KHFM-SM,KHFM HOS FAC MANA SER,2449921,1550,No,0,0,0,,
KICL,KALYANI INVEST CO,5406465,1,No,0,0,0,,
KILITCH,KILITCH DRUGS INDIA,5103873,1,No,0,0,0,,
KIMS,KRISHNA INST OF MED SCI L,1240833,1,No,0,0,0,,
KINGFA,KINGFA SCI & TEC IND,4849665,1,No,0,0,0,,
KIOCL,KIOCL,4896257,1,No,0,0,0,,
KIRIINDUS,KIRI INDUSTRIES,4259585,1,No,0,0,0,,
KIRLOSBROS,KIRLOSKAR BROTHERS,4756737,1,No,0,0,0,,
KIRLOSENG,KIRLOSKAR OIL ENG,5359617,1,No,0,0,0,,
KIRLOSIND,KIRLOSKAR INDUSTRIES,4870401,1,No,0,0,0,,
KIRLPNU,KIRLOSKAR PNEUMATIC COM L,3886081,1,No,0,0,0,,
KITEX,KITEX GARMENTS,7398145,1,No,0,0,0,,
KKCL,KEWAL KIRAN CLOTHING,3425537,1,No,0,0,0,,
KKJEWELS-SM,KABRA JEWELS,7473153,1000,No,0,0,0,,
KKVAPOW-SM,KKV AGRO POWERS,4551937,171,No,0,0,0,,
KLL-SM,KAUSHALYA LOGISTICS,5423617,800,No,0,0,0,,
KMEW,KNOWLEDGE MARINE & EN W L,6933505,1,No,0,0,0,,
KMSUGAR,K M SUGAR MILLS,3754753,1,No,0,0,0,,
KNAGRI,KN AGRI RESOURCES,194796289,1,No,0,0,0,,
KNRCON,KNR CONSTRU,3912449,1,No,0,0,0,,
KOCONSINAV,KOTAKMAMC - KOCONSINAV,2693889,1,No,0,0,0,,
KODYTECH-SM,KODY TECHNOLAB,4800257,100,No,0,0,0,,
KOHINOOR,KOHINOOR FOODS,770305,1,No,0,0,0,,
KOKMNCINAV,KOTAKMAMC - KOTAKMNCINAV,2734081,1,No,0,0,0,,
KOKUYOCMLN,KOKUYO CAMLIN,4307713,1,No,0,0,0,,
KOLTEPATIL,KOLTE PATIL DEV.,3871745,1,No,0,0,0,,
KONSTELEC-SM,KONSTELEC ENGINEERS,5752833,1000,No,0,0,0,,
KONTOR-SM,KONTOR SPACE,4937473,600,No,0,0,0,,
