stock_symbol,stock_name,stock_instrument_token,stock_lot_size,has_options,options_count,option_tradingsymbol,option_type,option_strike,option_expiry,option_instrument_token,option_lot_size
SGBJU29III-GB,2.5%GOLDBONDS2029SR-III,972801,1,No,0,,,,,,
SGBJUL27-GB,2.50%GOLDBONDS2027SR-II,2855425,1,No,0,,,,,,
SGBJUL28IV-GB,2.50%GOLDBONDS2028SR-IV,5693953,1,No,0,,,,,,
SGBJUL29IV-GB,2.50%GOLDBONDS2029SR-IV,1308929,1,No,0,,,,,,
SGBJUN27-GB,2.50%GOLDBONDS2027SR-I,2626817,1,No,0,,,,,,
SGBJUN28-GB,2.5%GOLDBONDS2028SR-III,4883969,1,No,0,,,,,,
SGBJUN29II-GB,2.5%GOLDBONDS2029SR-II,958209,1,No,0,,,,,,
SGBJUN30-GB,2.50%GOLDBONDS2030SR-I,2619393,1,No,0,,,,,,
SGBJUN31I-GB,2.50%GOLDBONDS2031SR-I,4403713,1,No,0,,,,,,
SGBMAR28X-GB,2.50%GOLDBONDS2028SR-X,4723457,1,No,0,,,,,,
SGBMAR30X-GB,2.50%GOLDBONDS2030SR-X,2150657,1,No,0,,,,,,
SGBMAR31IV-GB,2.50%GOLDBONDS2031SR-IV,3737089,1,No,0,,,,,,
SGBMAY26-GB,2.50%GOLDBONDS2026SR-I,740097,1,No,0,,,,,,
SGBMAY28-GB,2.50%GOLDBONDS2028SR-II,4856833,1,No,0,,,,,,
SGBMAY29I-GB,2.5%GOLDBONDS2029SR-I,957953,1,No,0,,,,,,
SGBMR29XII-GB,2.50%GOLDBONDS2029SR-XII,719361,1,No,0,,,,,,
SGBN28VIII-GB,2.5%GOLDBONDS2028SR-VIII,343553,1,No,0,,,,,,
SGBNOV26-GB,2.50%GOLDBONDS2026SR-III,1626881,1,No,0,,,,,,
SGBNV29VII-GB,2.5%GOLDBONDS2029SR-VII,1668609,1,No,0,,,,,,
SGBOC28VII-GB,2.50%GOLDBONDS2028SR-VII,213505,1,No,0,,,,,,
SGBOCT26-GB,2.50%GOLDBONDS2026SR-II,1525761,1,No,0,,,,,,
SGBOCT27-GB,2.50%GOLDBONDS2027SR-V,3579137,1,No,0,,,,,,
SGBOCT27VI-GB,2.50%GOLDBONDS2027SR-VI,3648513,1,No,0,,,,,,
SGBSEP27-GB,2.50%GOLDBONDS2027SR-IV,3381505,1,No,0,,,,,,
SGBSEP28VI-GB,2.50%GOLDBONDS2028SR-VI,38145,1,No,0,,,,,,
SGBSEP29VI-GB,2.5%GOLDBONDS2029SR-VI,1427201,1,No,0,,,,,,
SGBSEP31II-GB,2.50%GOLDBONDS2031SR-II,4980737,1,No,0,,,,,,
SGFIN,SG FINSERVE,194266369,1,No,0,,,,,,
SGIL,SYNERGY GREEN IND.,1309185,1,No,0,,,,,,
SGL,STL GLOBAL,3421953,1,No,0,,,,,,
SGLTL,STANDARD GLASS LIN TECH L,7443201,1,No,0,,,,,,
SGMART,SG MART,194275585,1,No,0,,,,,,
SHAH,SHAH METACORP,5195777,1,No,0,,,,,,
SHAHALLOYS,SHAH ALLOYS,3035137,1,No,0,,,,,,
SHAILY,SHAILY ENG PLASTICS,2234113,1,No,0,,,,,,
SHAIVAL-ST,SHAIVAL REALITY,2735105,3600,No,0,,,,,,
SHAKTIPUMP,SHAKTI PUMPS (I),6546945,1,No,0,,,,,,
SHALBY,SHALBY,182785,1,No,0,,,,,,
SHALPAINTS,SHALIM PAINTS,3927553,1,No,0,,,,,,
SHANKARA,SHANKARA BLDG PRODUCT,5202177,1,No,0,,,,,,
SHANTHALA-ST,SHANTHALA FMCG PRODUCTS L,5057281,1200,No,0,,,,,,
SHANTI,SHANTI OVERSEAS INDIA,1446401,1,No,0,,,,,,
SHANTIGEAR,SHANTHI GEARS,787969,1,No,0,,,,,,
SHANTIGOLD,SHANTI GOLD INTERNATION L,194048513,1,No,0,,,,,,
SHARDACROP,SHARDA CROPCHEM,1277953,1,No,0,,,,,,
SHARDAMOTR,SHARDA MOTOR INDS,2695681,1,No,0,,,,,,
SHAREINDIA,SHARE IND. SECURITIES,26625,1,No,0,,,,,,
SHARIABEES,NIP IND ETF SHARIAH BEES,4363265,1,No,0,,,,,,
SHEEL-SM,SHEEL BIOTECH,194408193,2000,No,0,,,,,,
SHEETAL-SM,SHEETAL UNIVERSAL,5226241,1000,No,0,,,,,,
SHEKHAWATI,SHEKHAWATI INDUSTRIES,5400321,1,No,0,,,,,,
SHEMAROO,SHEMAROO ENTER.,1297409,1,No,0,,,,,,
SHERA-SM,SHERA ENERGY,3628033,1000,No,0,,,,,,
SHETHJI-SM,SHREEJI GLOBAL FMCG,194509313,1000,No,0,,,,,,
SHIGAN-SM,SHIGAN QUANTUM TECH,2148865,1500,No,0,,,,,,
SHILCTECH,SHILCHAR TECHNOLOGIES,194520833,1,No,0,,,,,,
SHILPAMED,SHILPA MEDICARE,4544513,1,No,0,,,,,,
SHIVALIK,SHIVALIK RASAYAN,1796097,1,No,0,,,,,,
SHIVAMAUTO,SHIVAM AUTO.LTD,3521537,1,No,0,,,,,,
SHIVAMILLS,SHIVA MILLS,383233,1,No,0,,,,,,
SHIVASHRIT-SM,SHIVASHRIT FOODS,194238465,1000,No,0,,,,,,
SHIVATEX,SHIVA TEXYARN,205825,1,No,0,,,,,,
SHIVAUM,SHIV AUM STEELS,194495233,1,No,0,,,,,,
SHK,S H KELKAR AND CO.,2870273,1,No,0,,,,,,
SHKSIL-SM,SHRI HARE-KRI SPO IRON L,194193409,2000,No,0,,,,,,
SHOPERSTOP,SHOPPERS STOP,3024129,1,No,0,,,,,,
SHRADHA,SHRADHA INFRAPROJECTS,181249,1,No,0,,,,,,
SHREDIGCEM,SHREE DIGVIJAY CEM CO,793345,1,No,0,,,,,,
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN22500CE,CE,22500,2026-01-27,36551170,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN22500PE,PE,22500,2026-01-27,36551426,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN23000CE,CE,23000,2026-01-27,36551682,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN23000PE,PE,23000,2026-01-27,36551938,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN23250PE,PE,23250,2026-01-27,34504194,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN23500CE,CE,23500,2026-01-27,36552194,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN23500PE,PE,23500,2026-01-27,36553218,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN23750CE,CE,23750,2026-01-27,34504450,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN23750PE,PE,23750,2026-01-27,34504706,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN24000CE,CE,24000,2026-01-27,36553474,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN24000PE,PE,24000,2026-01-27,36553730,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN24250CE,CE,24250,2026-01-27,34504962,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN24250PE,PE,24250,2026-01-27,34505218,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN24500CE,CE,24500,2026-01-27,36553986,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN24500PE,PE,24500,2026-01-27,36554242,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN24750CE,CE,24750,2026-01-27,34505474,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN24750PE,PE,24750,2026-01-27,34505730,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN25000CE,CE,25000,2026-01-27,36554498,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN25000PE,PE,25000,2026-01-27,36578562,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN25250CE,CE,25250,2026-01-27,34505986,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN25250PE,PE,25250,2026-01-27,34506242,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN25500CE,CE,25500,2026-01-27,36578818,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN25500PE,PE,25500,2026-01-27,36579586,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN25750CE,CE,25750,2026-01-27,34506498,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN25750PE,PE,25750,2026-01-27,34506754,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN26000CE,CE,26000,2026-01-27,36579842,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN26000PE,PE,26000,2026-01-27,36580098,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN26250CE,CE,26250,2026-01-27,34507010,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN26250PE,PE,26250,2026-01-27,34507266,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN26500CE,CE,26500,2026-01-27,36580354,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN26500PE,PE,26500,2026-01-27,36592386,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN26750CE,CE,26750,2026-01-27,34507522,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN26750PE,PE,26750,2026-01-27,34508290,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN27000CE,CE,27000,2026-01-27,36592642,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN27000PE,PE,27000,2026-01-27,36593922,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN27250CE,CE,27250,2026-01-27,34508546,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN27250PE,PE,27250,2026-01-27,34508802,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN27500CE,CE,27500,2026-01-27,36594178,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN27500PE,PE,27500,2026-01-27,36594946,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN27750CE,CE,27750,2026-01-27,34509058,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN27750PE,PE,27750,2026-01-27,34509314,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN28000CE,CE,28000,2026-01-27,36595202,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN28000PE,PE,28000,2026-01-27,36612866,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN28250CE,CE,28250,2026-01-27,34509570,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN28250PE,PE,28250,2026-01-27,34510082,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN28500CE,CE,28500,2026-01-27,36613122,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN28500PE,PE,28500,2026-01-27,36613378,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN28750CE,CE,28750,2026-01-27,34510338,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN28750PE,PE,28750,2026-01-27,34510594,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN29000CE,CE,29000,2026-01-27,36613634,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN29000PE,PE,29000,2026-01-27,36613890,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN29250CE,CE,29250,2026-01-27,34510850,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN29250PE,PE,29250,2026-01-27,34511106,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN29500CE,CE,29500,2026-01-27,36614146,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN29500PE,PE,29500,2026-01-27,36614402,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN29750CE,CE,29750,2026-01-27,34511362,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN29750PE,PE,29750,2026-01-27,34529538,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN30000CE,CE,30000,2026-01-27,36614658,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN30000PE,PE,30000,2026-01-27,36614914,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN30250CE,CE,30250,2026-01-27,34529794,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN30250PE,PE,30250,2026-01-27,34530050,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN30500CE,CE,30500,2026-01-27,36615170,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN30500PE,PE,30500,2026-01-27,36615426,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN31000CE,CE,31000,2026-01-27,36615682,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN31000PE,PE,31000,2026-01-27,36615938,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN31500CE,CE,31500,2026-01-27,36616194,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN31500PE,PE,31500,2026-01-27,36616450,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN32000PE,PE,32000,2026-01-27,36616962,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26JAN33000CE,CE,33000,2026-01-27,36617730,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB22500CE,CE,22500,2026-02-24,34623746,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB22500PE,PE,22500,2026-02-24,34627330,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB23000CE,CE,23000,2026-02-24,34627586,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB23000PE,PE,23000,2026-02-24,34627842,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB23500CE,CE,23500,2026-02-24,34628098,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB23500PE,PE,23500,2026-02-24,34628354,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB23750CE,CE,23750,2026-02-24,40530946,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB23750PE,PE,23750,2026-02-24,40531202,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB24000CE,CE,24000,2026-02-24,34628610,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB24000PE,PE,24000,2026-02-24,34628866,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB24250CE,CE,24250,2026-02-24,40531458,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB24250PE,PE,24250,2026-02-24,40531714,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB24500CE,CE,24500,2026-02-24,34629122,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB24500PE,PE,24500,2026-02-24,34629378,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB24750CE,CE,24750,2026-02-24,40531970,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB24750PE,PE,24750,2026-02-24,40532226,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB25000CE,CE,25000,2026-02-24,34629634,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB25000PE,PE,25000,2026-02-24,34629890,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB25250CE,CE,25250,2026-02-24,40532482,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB25250PE,PE,25250,2026-02-24,40532738,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB25500CE,CE,25500,2026-02-24,34630146,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB25500PE,PE,25500,2026-02-24,34630402,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB25750CE,CE,25750,2026-02-24,40532994,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB25750PE,PE,25750,2026-02-24,40533250,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB26000CE,CE,26000,2026-02-24,34630658,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB26000PE,PE,26000,2026-02-24,34630914,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB26250CE,CE,26250,2026-02-24,40533506,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB26250PE,PE,26250,2026-02-24,40533762,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB26500CE,CE,26500,2026-02-24,34631170,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB26500PE,PE,26500,2026-02-24,34631426,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB26750CE,CE,26750,2026-02-24,40534018,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB26750PE,PE,26750,2026-02-24,40534274,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB27000CE,CE,27000,2026-02-24,34631682,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB27000PE,PE,27000,2026-02-24,34631938,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB27250CE,CE,27250,2026-02-24,40534530,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB27250PE,PE,27250,2026-02-24,40534786,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB27500CE,CE,27500,2026-02-24,34632194,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB27500PE,PE,27500,2026-02-24,34632450,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB27750CE,CE,27750,2026-02-24,40535042,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB27750PE,PE,27750,2026-02-24,40535298,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB28000CE,CE,28000,2026-02-24,34632706,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB28000PE,PE,28000,2026-02-24,34632962,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB28250CE,CE,28250,2026-02-24,40535554,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB28250PE,PE,28250,2026-02-24,40535810,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB28500CE,CE,28500,2026-02-24,34633218,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB28500PE,PE,28500,2026-02-24,34633474,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB28750CE,CE,28750,2026-02-24,40536066,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB28750PE,PE,28750,2026-02-24,40536322,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB29000CE,CE,29000,2026-02-24,34633730,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB29000PE,PE,29000,2026-02-24,34633986,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB29250CE,CE,29250,2026-02-24,40536578,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB29250PE,PE,29250,2026-02-24,40536834,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB29500CE,CE,29500,2026-02-24,34634754,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB29500PE,PE,29500,2026-02-24,34635010,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB29750CE,CE,29750,2026-02-24,40537090,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB29750PE,PE,29750,2026-02-24,40537346,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB30000CE,CE,30000,2026-02-24,34635266,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB30000PE,PE,30000,2026-02-24,34635522,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB30250CE,CE,30250,2026-02-24,40537602,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB30250PE,PE,30250,2026-02-24,40537858,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB30500CE,CE,30500,2026-02-24,34636290,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB30500PE,PE,30500,2026-02-24,34636546,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB31000CE,CE,31000,2026-02-24,34636802,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB31000PE,PE,31000,2026-02-24,34637058,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB31500CE,CE,31500,2026-02-24,34638338,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26FEB31500PE,PE,31500,2026-02-24,34638594,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR23000CE,CE,23000,2026-03-30,40550402,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR23000PE,PE,23000,2026-03-30,40550658,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR24000CE,CE,24000,2026-03-30,40551426,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR24000PE,PE,24000,2026-03-30,40551682,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR24500CE,CE,24500,2026-03-30,40551938,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR24500PE,PE,24500,2026-03-30,40552194,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR25000CE,CE,25000,2026-03-30,40552450,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR25000PE,PE,25000,2026-03-30,40552706,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR25500CE,CE,25500,2026-03-30,40552962,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR25500PE,PE,25500,2026-03-30,40553218,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR26000CE,CE,26000,2026-03-30,40553474,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR26000PE,PE,26000,2026-03-30,40553730,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR26500CE,CE,26500,2026-03-30,40553986,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR26500PE,PE,26500,2026-03-30,40554242,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR27000CE,CE,27000,2026-03-30,40554498,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR27000PE,PE,27000,2026-03-30,40554754,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR27500CE,CE,27500,2026-03-30,40555010,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR27500PE,PE,27500,2026-03-30,40555266,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR28000CE,CE,28000,2026-03-30,40555522,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR28000PE,PE,28000,2026-03-30,40555778,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR28500CE,CE,28500,2026-03-30,40556034,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR28500PE,PE,28500,2026-03-30,40556290,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR29000CE,CE,29000,2026-03-30,40556546,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR29000PE,PE,29000,2026-03-30,40556802,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR29500CE,CE,29500,2026-03-30,40557058,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR29500PE,PE,29500,2026-03-30,40557314,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR30000CE,CE,30000,2026-03-30,40557570,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR30000PE,PE,30000,2026-03-30,40557826,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR31000CE,CE,31000,2026-03-30,40558594,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR31000PE,PE,31000,2026-03-30,40558850,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR32000CE,CE,32000,2026-03-30,40559618,25
SHREECEM,SHREE CEMENT,794369,1,Yes,167,SHREECEM26MAR32000PE,PE,32000,2026-03-30,40559874,25
SHREEJISPG,SHREEJI SHIPPING GLOBAL L,194418689,1,No,0,,,,,,
SHREEKARNI-SM,SHREE KARNI FABCOM,5906945,150,No,0,,,,,,
SHREEOSFM-SM,SHREE OSFM E-MOBILITY,5274369,1000,No,0,,,,,,
SHREEPUSHK,SHRE PUSH CHEM & FERT,2710529,1,No,0,,,,,,
SHREERAMA,SHREE RAMA MULTI TECH,1952513,1,No,0,,,,,,
SHREMINVIT-IV,SHREM INVIT,1463809,25000,No,0,,,,,,
SHRENIK-BZ,SHRENIK,194624513,1,No,0,,,,,,
SHREYANIND,SHREYANS INDUSTRIES,800257,1,No,0,,,,,,
SHRIAHIMSA-SM,SHRI AHIMSA NATURALS,193639937,600,No,0,,,,,,
SHRIKANHA-SM,SHRI KANHA STAINLESS,194611713,1600,No,0,,,,,,
SHRINGARMS,SHRINGAR HOU OF MANGALS L,194327809,1,No,0,,,,,,
SHRIPISTON,SHRIRAM PIST. & RING,4399617,1,No,0,,,,,,
SHRIRAMFIN,SHRIRAM FINANCE,1102337,1,Yes,154,SHRIRAMFIN26JAN1000CE,CE,1000,2026-01-27,10227970,825
SHRIRAMFIN,SHRIRAM FINANCE,1102337,1,Yes,154,SHRIRAMFIN26JAN1000PE,PE,1000,2026-01-27,10229506,825
SHRIRAMFIN,SHRIRAM FINANCE,1102337,1,Yes,154,SHRIRAMFIN26JAN1010CE,CE,1010,2026-01-27,34663426,825
